"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","sig"
"FAM107A",223.312647108015,-0.598611789996823,0.148775926109244,1.67789316689504e-06,2.17966439071432e-05,"Down"
"SCN3B",26.5839247288174,-0.588300523566982,0.146102345159791,1.69415601936085e-06,2.1973056019913e-05,"Down"
"CYP2C8",15.3883192450401,-0.776275712284422,0.198028439187826,1.78335208226781e-06,2.30387148735245e-05,"Down"
"TIMP4",89.7911302253714,-0.722040565287849,0.183517074474496,1.83255372598951e-06,2.35998919696809e-05,"Down"
"HOXA2",10.9539402154282,-0.591600853779966,0.147873088682839,1.85564021638953e-06,2.38409744193544e-05,"Down"
"S100A2",596.703745481054,0.826534767850364,0.212815916035116,1.91883376423663e-06,2.45374050678847e-05,"Up"
"FAT2",277.945263802468,-0.712963806291917,0.181610156723017,1.92256988703845e-06,2.4566004149436e-05,"Down"
"RYR2",46.527936713872,-0.702916465127962,0.17906620700273,1.95963056937752e-06,2.4961670573074e-05,"Down"
"DLGAP1",64.8376915658694,-0.788062841351887,0.20257916838338,1.96207817327797e-06,2.49696358600093e-05,"Down"
"PDZRN4",40.4177221145763,-0.744439014864425,0.190630114699659,1.97221385056863e-06,2.50440582063292e-05,"Down"
"PLA2G3",30.4020323264106,1.05239205676274,0.277571052213901,1.9912505127802e-06,2.52271265660112e-05,"Up"
"ANKRD20B",6.59324814067989,-0.599353881356028,0.150840187270499,2.02305290486352e-06,2.55707018785257e-05,"Down"
"GRIA3",29.7498176121525,-0.667687619427467,0.169778885922209,2.0407263999077e-06,2.57543444968321e-05,"Down"
"DUSP15",63.2108281294006,-0.631251673047956,0.159736205957372,2.04994013089176e-06,2.583082252626e-05,"Down"
"AQP7P1",8.73947301924319,-0.826219738976749,0.213834783126354,2.06474896025124e-06,2.59774598447585e-05,"Down"
"CCR8",15.2098567219136,0.587645550666643,0.14808912516416,2.11271846709165e-06,2.64388397321836e-05,"Up"
"ODZ1",21.6502847972962,-0.63253472994944,0.160937331055165,2.21454550072594e-06,2.75491492955417e-05,"Down"
"AKR1C2",427.376968814858,0.793555209415809,0.205920223451524,2.2269469464978e-06,2.76570264826235e-05,"Up"
"ENHO",121.342352073986,-0.676910451718679,0.173877148195779,2.32072418833147e-06,2.86911569275908e-05,"Down"
"KGFLP1",3.91712567965,-0.857729846051293,0.224683230664909,2.35558744458231e-06,2.89473952961011e-05,"Down"
"LMOD3",7.61622657566832,0.672049348714424,0.173140385597,2.44417662161777e-06,2.99014617167444e-05,"Up"
"C19orf59",7.41724566447801,0.716505342518106,0.186287220341122,2.56215574411673e-06,3.12049615199823e-05,"Up"
"KCNF1",178.08378735403,-0.73444360000266,0.191505097445704,2.59033221301589e-06,3.1431282949195e-05,"Down"
"S100A9",3914.56045746155,0.870596692696058,0.230278534927826,2.64513635438975e-06,3.20014613155528e-05,"Up"
"KBTBD12",12.0893428783369,-0.90871889897188,0.241198658045961,2.6507919114786e-06,3.20225828185332e-05,"Down"
"JPH3",32.2648515139617,0.689651142662206,0.179202702132394,2.66650171263049e-06,3.21886253165807e-05,"Up"
"NXPH4",157.773616996836,0.619328655469974,0.159876045629595,2.80133952737278e-06,3.36181265918633e-05,"Up"
"RSPO4",27.2469197674785,-0.748617867974832,0.196980590910441,2.87160004986661e-06,3.4235575267005e-05,"Down"
"CCL28",215.162046918899,-0.64137359816152,0.166582344934191,2.9151861517459e-06,3.47046979300506e-05,"Down"
"FAM150B",22.8410924997825,-0.975056318482425,0.263174654645134,3.00540132489121e-06,3.56491521383367e-05,"Down"
"SMYD1",19.3911675728144,-0.957345885391625,0.258452764234834,3.08993536296258e-06,3.64933173617087e-05,"Down"
"PAX7",71.4482928353891,1.45301491286513,0.443446330227914,3.1343457382863e-06,3.69379262869553e-05,"Up"
"GPR98",408.295644826661,0.663323135438015,0.173833559864667,3.15575710721853e-06,3.7136822682002e-05,"Up"
"PROL1",40.1735984915012,-1.30356220236646,0.380615825362813,3.25804894860783e-06,3.82033642284501e-05,"Down"
"COL11A1",4523.0029293853,0.624426235304292,0.163192021869744,3.29004341150012e-06,3.84958579455596e-05,"Up"
"MMP1",811.681772978298,0.777303410410213,0.208218220404547,3.49865602266079e-06,4.07274236118568e-05,"Up"
"CABP7",13.2023826515544,-0.622424200389117,0.164806491084861,3.94164394168334e-06,4.49173297156709e-05,"Down"
"CA3",51.897354965751,-0.708459698292194,0.190906986902413,4.20378903426859e-06,4.7425804525037e-05,"Down"
"MUC4",25.9013215200703,-0.723312918691994,0.195374275912571,4.22724847506733e-06,4.76576443703221e-05,"Down"
"C1QL4",16.9044819761524,-0.804540244598145,0.220297841950802,4.46036120704011e-06,4.99420211432154e-05,"Down"
"PHACTR3",6.46253793236846,-0.598179601986683,0.159322789992281,4.47594661228485e-06,5.00481102087632e-05,"Down"
"HORMAD1",64.7247410558387,1.14981154841309,0.332366042635121,4.52656963438817e-06,5.05451514525648e-05,"Up"
"ZNF488",21.4743950434596,-0.595584449178689,0.159049789909654,4.65704261808651e-06,5.19312560428013e-05,"Down"
"SCT",11.2582819681653,0.608300807558352,0.16314168926738,4.79990214051321e-06,5.32704586475249e-05,"Up"
"KCNB2",7.56180627053098,-0.821095378388133,0.226749365781399,4.84402215350051e-06,5.3578613704586e-05,"Down"
"TYRP1",27.1054854026552,0.88763135334949,0.247022477936526,4.87847639372492e-06,5.38869331123452e-05,"Up"
"DOK7",195.765634023896,-0.633269545842251,0.170741332961777,4.88621077706419e-06,5.39359964549113e-05,"Down"
"FAM196B",14.2036470064757,-0.677584992969225,0.184260970596437,4.99531187458501e-06,5.49920724580491e-05,"Down"
"TMPRSS3",930.435119521685,-0.650525483530024,0.17633647512086,5.05450417018558e-06,5.55690153099396e-05,"Down"
"TMEM132E",32.505046735048,0.682428174830908,0.186060640213295,5.11508618725217e-06,5.61220541415792e-05,"Up"
"CA4",10.4622587625986,-1.10290001684544,0.319200954234487,5.12864741050572e-06,5.61955673789259e-05,"Down"
"ALDH1L1",45.3343896886313,-0.7239324241872,0.198612257945407,5.14138634197975e-06,5.6297493093563e-05,"Down"
"KLK12",19.0535450702074,-1.27160425884166,0.386804801381417,5.21339904295584e-06,5.69717743313274e-05,"Down"
"MEGF10",136.526581887447,-0.646294728223552,0.175781458191652,5.3195775689712e-06,5.80159787998117e-05,"Down"
"CLEC17A",7.71387411023581,-0.751349506707234,0.207472451495934,5.33142585623126e-06,5.8106511610728e-05,"Down"
"SCGB3A1",155.365192672342,-0.935761857577588,0.264067266684452,5.35486244207887e-06,5.82456850356534e-05,"Down"
"BCAN",35.637672997889,-0.676113417649277,0.185043804140576,5.42927274843257e-06,5.89767353395715e-05,"Down"
"SLC38A11",5.87011208222821,-0.591591488232388,0.159976808377431,5.51776486931198e-06,5.98479454423321e-05,"Down"
"CLCA2",779.371528044109,0.962703432514378,0.273513646155316,5.53859129153314e-06,6.00050687477542e-05,"Up"
"SLC9A2",135.641961751313,0.775722376505159,0.216219335095041,5.75969750266965e-06,6.21433093147316e-05,"Up"
"PTPRN",42.8780807496302,-0.775679731097551,0.21649383115661,5.8516329079012e-06,6.29386727933878e-05,"Down"
"TP63",314.754871852039,-0.628706554889979,0.171897943463642,5.8855341604213e-06,6.32202852995812e-05,"Down"
"SP5",44.6073742446767,0.766672748388545,0.214025177876146,5.9435252995784e-06,6.38013682387902e-05,"Up"
"C19orf33",476.810566695885,0.677136422147749,0.187531149230724,6.26918829595483e-06,6.69026537303167e-05,"Up"
"WFDC2",1976.66432392661,-0.67676684940218,0.188479358893798,6.71179570425605e-06,7.12546503120016e-05,"Down"
"CXCL2",46.3955667979507,-0.63255151727383,0.175131024431807,6.81379610736743e-06,7.21971500871836e-05,"Down"
"GPD1",395.559400104881,-0.724995742674203,0.204040962570306,6.9818458058389e-06,7.34854358282504e-05,"Down"
"TRPM6",17.3328528655959,-0.610628273829119,0.168916383929016,7.04666429735002e-06,7.40894787258605e-05,"Down"
"SLC30A3",6.72633611840777,0.623755479500593,0.173441536987217,7.30569612068811e-06,7.61773444640305e-05,"Up"
"LOC84856",50.0038850549369,-0.596019917854897,0.165304325417792,7.48640400888323e-06,7.79128234240891e-05,"Down"
"SLC26A5",4.15838849200907,-0.755293821738021,0.216085282731753,8.03559980697909e-06,8.28389933531306e-05,"Down"
"EXTL1",130.113645317397,-0.602789679209337,0.168606666218437,8.17700646744072e-06,8.40850865933123e-05,"Down"
"MYT1",68.2405687748785,-0.791128579831015,0.228105116832738,8.30879589182135e-06,8.51196907466701e-05,"Down"
"PAK3",10.3951311464665,-0.594094228474133,0.16743621705284,9.09422982498069e-06,9.2015181447195e-05,"Down"
"FGF9",12.0562015413134,-0.733977083929798,0.21294278047607,9.7127996132632e-06,9.76106567269107e-05,"Down"
"SCGB2A2",23291.4429038128,0.973926359416292,0.293007956699172,9.72471374948873e-06,9.76625781205328e-05,"Up"
"CLIC6",1852.99480551042,-0.740747633319115,0.215694012890493,9.99760617059762e-06,9.9665296073736e-05,"Down"
"TCN1",452.427135094394,-0.947362902493771,0.285368393086318,1.03122720710834e-05,0.000102166630246554,"Down"
"NKAIN4",6.76863198576357,0.780713278140777,0.229972259274344,1.06299618714953e-05,0.000104960461372492,"Up"
"GRIK3",493.621718931158,-0.629444962717443,0.181031234711444,1.06888938907016e-05,0.000105478777604569,"Down"
"ACCN1",19.6183647980191,-0.905671237326401,0.272594602804417,1.09646177012147e-05,0.000108069435958843,"Down"
"ENPP3",88.4216913225344,0.680228115319565,0.198429046226746,1.13282823687198e-05,0.000110870043249661,"Up"
"S100B",225.10012237653,-0.594237511134406,0.171142064222532,1.16466474261449e-05,0.000113561744933143,"Down"
"EPYC",88.4892709971839,0.729999162280939,0.215365002655439,1.17116268587853e-05,0.000113991776336163,"Up"
"PLP1",60.0052819493019,-0.697788643017074,0.205046338092921,1.18719312073375e-05,0.000115209777907225,"Down"
"SAA2",293.418633858649,-0.696003174172542,0.204609177685348,1.19648149099119e-05,0.000115650677039852,"Down"
"PIWIL2",10.9533208082944,-0.634740881502379,0.184681400367124,1.20253443586414e-05,0.000116011287360957,"Down"
"TMEM132C",42.489576249212,-0.721813276760057,0.21430679359882,1.26960910148432e-05,0.000121338778829724,"Down"
"RIMS1",58.8256074116234,0.690391832260064,0.204239592242735,1.29229862051407e-05,0.000123148014558703,"Up"
"NEFM",11.4635708404972,-0.646931335419972,0.190404561697566,1.32935383194217e-05,0.000126019358339379,"Down"
"KRT1",12.8513298447696,-0.814537486517541,0.247408192786807,1.37908181114829e-05,0.000129682773527096,"Down"
"NPY2R",12.6396824265604,-1.20433845926544,0.405048505615641,1.38015341921596e-05,0.000129709082961426,"Down"
"DSC3",638.186764321989,-0.69489614784838,0.20806758149334,1.45362746646159e-05,0.000135602913030224,"Down"
"FCRLB",107.699728811657,-0.620648370802264,0.183577721862339,1.47686339635379e-05,0.000137223478704886,"Down"
"ACTC1",8.78427605071026,-0.743485624041315,0.225435380844041,1.51751981867017e-05,0.00014044345847252,"Down"
"C2orf39",6.26893054940738,-0.770611869706716,0.23535657914393,1.55907206634669e-05,0.000143639817316226,"Down"
"TGM3",22.9594137876125,0.743877612052923,0.226643569356859,1.59079655229161e-05,0.000146224146298493,"Up"
"KCNC2",157.447039677942,-1.17892767653832,0.404142016416758,1.68758185383684e-05,0.000152984384879365,"Down"
"LASS3",8.61419913629338,-0.739603661536102,0.226624010215517,1.69411844531154e-05,0.000153407154519891,"Down"
"PADI3",60.063100161202,0.90967130828492,0.288419935448958,1.75320723593479e-05,0.000158058820758656,"Up"
"ZIM2",6.78903664331825,-0.947101523268109,0.302792224081812,1.75561296085257e-05,0.000158159289049045,"Down"
"GNMT",59.5486356500073,0.605532772938754,0.181695135379577,1.76891659434572e-05,0.000159124781614372,"Up"
"TUSC5",181.95373522232,-0.81606088193305,0.254992393514366,1.80007328704653e-05,0.000161219248305682,"Down"
"HDC",63.0624343105982,-0.609888950172438,0.18402920919124,1.85690276584993e-05,0.000165547169625387,"Down"
"HIF3A",22.1431075916154,-0.631639934042407,0.1931531915261,2.03193220357539e-05,0.000178855891600046,"Down"
"C2CD4A",123.229672844841,0.770154931965911,0.242239918457772,2.06191537212508e-05,0.000181202981281013,"Up"
"KRT75",40.3584916311495,0.974071673778478,0.321433833053771,2.14343073678779e-05,0.000186960010724164,"Up"
"FOSB",1302.08334410816,-0.587504922298149,0.179604376217235,2.21621227703252e-05,0.000191981878953304,"Down"
"SCARA5",63.2250941466861,-0.685657256805391,0.21528761394746,2.35738336829379e-05,0.000201441298675121,"Down"
"QRFPR",8.95735185301204,-0.762059496356234,0.246145441598491,2.65155947473254e-05,0.000223317201828245,"Down"
"KRT4",92.7813365662929,-1.10413871607134,0.393487220175224,2.66142870360826e-05,0.000224033214767764,"Down"
"PCOLCE2",114.790183969546,-0.61457182663757,0.192665750414794,2.67679890215969e-05,0.000225211313899732,"Down"
"PTHLH",320.869057191514,-0.59792392145989,0.187113410541154,2.72406489038034e-05,0.000228483906652946,"Down"
"ATP8A2",43.914063111864,0.637265953752216,0.201650791062374,2.78786763587458e-05,0.000233238303081009,"Up"
"FAM183A",11.6293287719028,-0.580474403169935,0.181692288402883,2.82941055097428e-05,0.000236231265216665,"Down"
"SPDYC",72.066345924632,1.23850525333877,0.480455028983959,2.92349151846703e-05,0.000242330399049081,"Up"
"ATP6V0A4",150.976087590164,0.692915796385345,0.223572835546781,2.97935423372267e-05,0.000246115994466016,"Up"
"RTBDN",29.1094898150265,-0.864576707076706,0.291472684927747,3.13955341191319e-05,0.000257531419331748,"Down"
"LOC400696",22.1081759140034,0.667169244176552,0.215867338311244,3.21124810289318e-05,0.000262623340856182,"Up"
"CIDEA",55.9353762487171,-0.816942231117253,0.275266521634403,3.41426092907038e-05,0.000277288092608339,"Down"
"NELL1",34.4569190547985,-1.23970449497735,0.498609336353917,3.47663528032528e-05,0.000281516374330244,"Down"
"CYP2B6",8.91522660474569,-0.755590103835119,0.253381777589734,3.67583425043993e-05,0.000295455548854055,"Down"
"PRSS21",63.5868282173525,-0.744912585157344,0.250479524348888,3.83242209363097e-05,0.000306244212155309,"Down"
"TMEM151A",10.338371384212,-0.750212364419371,0.252570980285051,3.832492734988e-05,0.000306244212155309,"Down"
"FAM196A",240.172309240271,-0.650802293785605,0.214338599352673,3.8736044483675e-05,0.000309077031021471,"Down"
"TUBA3D",141.079831271159,-0.670761845120683,0.22377666363674,4.1470497830908e-05,0.000327229395456697,"Down"
"ATP1A3",80.3707313787262,-0.614815531971884,0.204242268863389,4.49740700437659e-05,0.000350152205982381,"Down"
"NLRP5",20.7504118703053,-1.00773132355925,0.376995033484729,4.59535850391566e-05,0.00035693014534207,"Down"
"TUBA3C",9.80839896983102,-0.764832162699712,0.264567565227519,4.60883081583579e-05,0.000357468075730143,"Down"
"SLC19A3",98.8193096252416,-0.601047982945136,0.199649407836994,4.62871453160364e-05,0.000358670637380318,"Down"
"RBP4",175.738927367687,-0.612016477571626,0.204673165545601,4.78653812152654e-05,0.000368806589692974,"Down"
"PGLYRP2",154.173442320933,-0.670940454763701,0.228018143989519,4.82462600981057e-05,0.0003706951156975,"Down"
"LEMD1",19.4059364608774,0.787341921800169,0.276324737604253,4.91738946508345e-05,0.00037711496642103,"Up"
"GPR12",61.9261793231664,0.854243796116137,0.306284817864597,5.00918847032784e-05,0.000383436992207666,"Up"
"OPRK1",17.7208243607574,-0.906722125100477,0.330916295930311,5.03521334442244e-05,0.000385249088253078,"Down"
"C8orf34",12.0036392613916,-0.605296904922536,0.204874079536756,5.36675641368843e-05,0.000406093117270176,"Down"
"FABP6",18.2342129892469,0.910758884627201,0.339043005465239,5.65217087373421e-05,0.00042491147812134,"Up"
"PLIN1",601.923892703304,-0.609957065426572,0.208553920036172,5.76908764510778e-05,0.000432509952926822,"Down"
"SCNN1G",179.773816938337,-0.58297852371988,0.198371680869709,5.88783849265587e-05,0.000440404942229205,"Down"
"C9orf171",5.58082162599079,-0.861501798901141,0.319636175253411,6.18039294066404e-05,0.000459142933156543,"Down"
"PRSS45",3.74325722491101,-0.673543995338271,0.237242514612764,6.34162273969342e-05,0.000468406376142875,"Down"
"CXCR1",14.0389283027451,0.621989477645737,0.216354217510901,6.43862544001019e-05,0.000474027520596885,"Up"
"LOC284578",11.6261856048687,-0.632272649678486,0.220601938614665,6.44541457119734e-05,0.000474176134118824,"Down"
"ABCC6P1",5.10810600569063,0.633002504603145,0.222393036113905,6.7875479019766e-05,0.000492194874644882,"Up"
"C4BPA",17.893556935642,-0.805460437492191,0.300687394571457,7.25037124563942e-05,0.000521600049955289,"Down"
"C1orf230",11.1264033288014,0.638833167698821,0.228080360017079,7.56340919597405e-05,0.000539852749626366,"Up"
"LOC283392",7.80937228722901,-0.724117742950702,0.270894801797718,8.73397226282748e-05,0.000611154206054579,"Down"
"CALN1",9.93996425143563,-0.647853012170044,0.236727307941139,8.77243947542831e-05,0.000613060286036652,"Down"
"PTPRQ",17.3505072439386,-0.789971048680154,0.307191525553302,9.67355978850562e-05,0.000666930062691543,"Down"
"SOSTDC1",156.823250857222,-0.616144551543152,0.228913393112539,0.000106035802083337,0.000721933696561572,"Down"
"NCRNA00110",9.01910328692759,-0.685546059204687,0.262205341218945,0.000109935129692229,0.000745075448691936,"Down"
"SIM1",20.1267753420219,-0.624871864703967,0.234702749428754,0.000112003019357692,0.00075752331135357,"Down"
"DEFB1",114.572618987215,0.581740298407278,0.215893035018412,0.000114182303857481,0.000769087302421627,"Up"
"DACT2",12.4218872353555,-0.584273886231647,0.220578567439818,0.000127830854919004,0.000845511546770017,"Down"
"KRT31",18.5250693352236,-0.808027992899967,0.334166110709743,0.000131484049257415,0.000864996068628803,"Down"
"AQP7",57.6524155967112,-0.581063716924467,0.222847269872214,0.000143324753453685,0.000927901640182479,"Down"
"APOF",14.5672669908812,0.601983281913453,0.234033104931638,0.000148838886810329,0.000956129335231375,"Up"
"CLEC3A",4692.65554785089,0.968609554776189,0.457942151892477,0.000152947872282027,0.000979452343960864,"Up"
"DHRS2",3339.87041826988,0.720915468584144,0.298040123292633,0.000161843653245335,0.00102400961136031,"Up"
"STK31",12.3971561403928,0.582737608014035,0.228124549569971,0.000163330636489335,0.00103301897927869,"Up"
"LEP",109.23429091115,-0.666360960954398,0.270326986181883,0.00016553997805949,0.00104417034293127,"Down"
"PTPRZ1",131.202733212914,-0.687826422361504,0.2856842422776,0.00017996879146684,0.0011222187944493,"Down"
"CHGA",199.878323948428,-0.971224144506053,0.492061127177871,0.000191843350852908,0.00118231223864616,"Down"
"GRIA4",22.798602888138,-0.618783843978941,0.252768389167343,0.000194065839036357,0.0011930357291512,"Down"
"PRSS3",11.8207949516207,-0.702929089398434,0.298968435914586,0.00019753484849308,0.00121191698620417,"Down"
"PCP4",23.3311401553226,-0.663415741478579,0.279338938926823,0.000206390240573107,0.00125823540410423,"Down"
"UGT2B11",907.141948342072,0.902086104041627,0.437875883851532,0.000206756318394832,0.00125944257655018,"Up"
"TAT",1055.34066309233,-0.73868839086511,0.323380345551821,0.000209643282367616,0.0012711881808551,"Down"
"DNAH11",37.5256515451524,0.618927359752977,0.258289275842368,0.000219809956386183,0.00132456632269548,"Up"
"ZPLD1",32.1684812575037,0.585590970264773,0.243076922507229,0.000232594527195573,0.00138651053493111,"Up"
"TSPAN8",174.309758029994,0.738175833407135,0.33147838660393,0.000237736374131674,0.00141052471126206,"Up"
"CXorf61",24.2526477769814,1.01809716506582,0.656637904371774,0.000284138218602824,0.00164526976278998,"Up"
"NKX2.2",26.304933668967,0.867395193390675,0.449557965857704,0.000288875564026636,0.00166857214891408,"Up"
"CXCL5",46.5041701945759,0.601643735282047,0.262265620218691,0.000293392551982716,0.00168989570816768,"Up"
"SPERT",4.11529521014746,0.749825193997242,0.356370078074869,0.000297836344058083,0.00170948043168026,"Up"
"ADH1A",8.62938047661312,-0.606723496759131,0.268941782857363,0.000316249609758375,0.00179379669579361,"Down"
"MRAP",13.2178643034928,-0.726339574379992,0.346589584357514,0.000323724711619248,0.00182607937363461,"Down"
"LRP1B",181.452017132092,-0.640064799831736,0.292674982853617,0.000337702391783104,0.00189189564972607,"Down"
"ALB",194.107144797671,0.603620403464791,0.282546986085086,0.000419514787340753,0.00226502034654874,"Up"
"IVL",31.3309083968266,0.725017650409747,0.368344925113453,0.000419877151378015,0.00226548340471781,"Up"
"ZFP57",48.3513217275757,0.621156695924092,0.29529811648922,0.000429065640952674,0.00230518998505928,"Up"
"CHRNA9",18.7820640827551,-0.690632198580257,0.348368482570289,0.000452577321348264,0.00240313423047193,"Down"
"MAGEA12",45.6060558958159,0.931513753278172,0.681123282660156,0.00045372190385106,0.00240673505447876,"Up"
"KRT6A",731.398135483155,-0.671710525668945,0.335013689253556,0.000457156392183316,0.00241971282837501,"Down"
"CFTR",20.4680099485742,-0.592024175146466,0.281118580089866,0.000464776012751743,0.00245021681269683,"Down"
"PYY",16.4286928399243,-0.606475348216842,0.300809322018238,0.000542761353721117,0.00277582695451315,"Down"
"TRH",132.947592631812,-0.606818678509047,0.317915666280983,0.000681792433390288,0.00334284401417728,"Down"
"CST9",238.657209378328,-0.660780098684936,0.36486341366033,0.000697052179242353,0.00340949887971603,"Down"
"SPINK8",32.6644932504226,0.585505422321926,0.306169530246838,0.000724541904439154,0.00350937934258361,"Up"
"FAM25A",12.3078093484804,-0.729544111385763,0.455634996793671,0.000784848248339318,0.003743913557381,"Down"
"MARCH11",7.67107301614185,0.696940114627013,0.428966116583787,0.00085467866693427,0.00401045294845324,"Up"
"LOC284379",23.0489912375284,-0.704107767485852,0.515010141679846,0.00116775679967089,0.00519105132575546,"Down"
"CGA",210.284121425114,-0.614565639728433,0.421152777960001,0.00152243857308245,0.00644920255124481,"Down"
"C20orf85",19.4939276609105,-0.649052384530788,0.536967981079506,0.00170978636134139,0.00706915961260307,"Down"
"S100A7A",215.473402828493,0.585619172488678,0.476109147661701,0.00230334131202941,0.00897930367262109,"Up"
